Time Bucket (America/New_York),Barn-Mains_A (kWatts),Barn-Mains_B (kWatts),Barn-Mains_C (kWatts),Barn-Clothes Dryer-Dryer (kWatts),Barn-Water Heater-Water Heater (kWatts),Barn-Other-garage lights? (kWatts),Barn-Other-Radon & (kWatts),Barn-Circuit_5 (kWatts),Barn-Circuit_6 (kWatts),Barn-Circuit_7 (kWatts),Barn-Pump-Well  (kWatts),Barn-Heat Pump-Heat Pump (kWatts),Barn-Other-Kitchen Outlets (kWatts),Barn-Other-Master Bedroom (kWatts),Barn-Circuit_12 (kWatts),Barn-Circuit_13 (kWatts),Barn-Circuit_14 (kWatts),Barn-Kitchen-Kitchen Stove (kWatts),Barn-Circuit_16 (kWatts)
01/14/2026 12:15:00,2.2320,1.8922,No CT,0.0000,1.8681,0.0022,0.1856,0.0000,No CT,0.0003,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/14/2026 12:30:00,1.4057,1.1309,No CT,0.0000,0.0000,0.0000,0.1762,0.0000,0.0000,0.0000,0.0293,1.6479,No CT,No CT,No CT,No CT,No CT,No CT,No CT
01/14/2026 12:45:00,1.4412,2.3689,No CT,0.0000,0.0000,0.0000,0.1885,0.0000,0.0000,0.0006,0.0169,1.6524,1.1927,0.3578,0.0222,0.0122,0.0438,0.0321,0.0811
01/14/2026 13:00:00,1.6041,2.0050,No CT,0.0000,0.5137,0.0008,0.1841,0.0000,0.0000,0.0000,0.0022,1.3806,0.7401,0.3826,0.0524,0.0131,0.0431,0.0296,0.0781
01/14/2026 13:15:00,1.6966,1.8120,No CT,0.0000,0.8561,0.0013,0.1848,0.0000,0.0000,0.0001,0.0034,1.1778,0.4894,0.3922,0.0649,0.0137,0.0435,0.0281,0.0777
01/14/2026 13:30:00,1.6114,1.6338,No CT,0.0000,0.2062,0.0003,0.1844,0.0000,0.0000,0.0006,0.0018,1.6722,0.2997,0.3274,0.0590,0.0143,0.0436,0.0498,0.0769
01/14/2026 13:45:00,1.4593,1.9394,No CT,0.0000,0.0000,0.0000,0.1820,0.0000,0.0000,0.0016,0.0027,1.6617,0.7856,0.3745,0.0373,0.0125,0.0424,0.0285,0.0768
01/14/2026 14:00:00,1.0578,1.0355,No CT,0.0000,0.0000,0.0000,0.1849,0.0000,0.0000,0.0000,0.0145,0.8693,0.2792,0.3862,0.0228,0.0145,0.0433,0.0182,0.0763
01/14/2026 14:15:00,1.4809,1.1539,No CT,0.0000,0.0000,0.0000,0.1857,0.0000,0.0000,0.0000,0.0000,1.6446,0.0095,0.3847,0.0596,0.0158,0.0438,0.0210,0.0765
01/14/2026 14:30:00,1.4612,1.1502,No CT,0.0000,0.0000,0.0000,0.1854,0.0000,0.0000,0.0000,0.0000,1.6339,0.0095,0.3632,0.0665,0.0157,0.0439,0.0205,0.0763
01/14/2026 14:45:00,1.4159,1.1136,No CT,0.0000,0.0000,0.0000,0.1849,0.0000,0.0000,0.0000,0.0000,1.5681,0.0094,0.3605,0.0583,0.0157,0.0438,0.0199,0.0762
01/14/2026 15:00:00,1.3687,1.1058,No CT,0.0000,0.0000,0.0000,0.1830,0.0000,0.0000,0.0000,0.0000,1.5556,0.0094,0.3465,0.0333,0.0156,0.0435,0.0191,0.0756
01/14/2026 15:15:00,2.9624,2.7405,No CT,0.0000,2.4988,0.0043,0.1862,0.0000,0.0000,0.0013,0.6285,1.5739,0.0108,0.3235,0.0243,0.0151,0.0450,0.0391,0.0769
01/14/2026 15:30:00,3.8191,3.6032,No CT,0.0000,4.5661,0.0071,0.1897,0.0000,0.0000,0.0007,0.1944,1.6262,0.0117,0.2842,0.0633,0.0147,0.0468,0.0491,0.0792
01/14/2026 15:45:00,3.2430,3.1823,No CT,0.0000,4.3923,0.0062,0.1820,0.0000,0.0000,0.0002,0.0147,1.1996,0.0109,0.1216,0.0607,0.0136,0.0451,0.0406,0.0754
01/14/2026 16:00:00,3.2296,3.2733,No CT,0.0000,4.4554,0.0066,0.1821,0.0000,0.0000,0.0003,0.0155,1.3085,0.0110,0.0246,0.0564,0.0135,0.0459,0.0400,0.0761
01/14/2026 16:15:00,3.2209,3.2589,No CT,0.0000,3.9878,0.0062,0.1824,0.0000,0.0000,0.0006,0.0148,1.7509,0.0110,0.0245,0.0608,0.0138,0.0458,0.0400,0.0761
01/14/2026 16:30:00,1.0941,1.1206,No CT,0.0000,0.0000,0.0000,0.1811,0.0000,0.0000,0.0000,0.0000,1.5906,0.0092,0.0273,0.0608,0.0146,0.0440,0.0139,0.0735
01/14/2026 16:45:00,0.7665,0.8236,No CT,0.0000,0.0000,0.0000,0.1807,0.0000,0.0000,0.0000,0.0000,1.0150,0.0089,0.0276,0.0278,0.0143,0.0438,0.0092,0.0730
01/14/2026 17:00:00,1.0623,1.1249,No CT,0.0000,0.0000,0.0000,0.1808,0.0000,0.0000,0.0000,0.0000,1.5989,0.0092,0.0273,0.0258,0.0146,0.0439,0.0135,0.0734
01/14/2026 17:15:00,1.1431,1.1679,No CT,0.0000,0.0000,0.0000,0.1808,0.0000,0.0000,0.0000,0.0000,1.6805,0.0092,0.0272,0.0644,0.0147,0.0440,0.0145,0.0735
01/14/2026 17:30:00,1.1465,1.1753,No CT,0.0000,0.0000,0.0000,0.1794,0.0000,0.0000,0.0000,0.0003,1.6986,0.0092,0.0271,0.0606,0.0146,0.0440,0.0145,0.0735
01/14/2026 17:45:00,0.7726,0.8090,No CT,0.0000,0.0000,0.0000,0.1793,0.0000,0.0000,0.0000,0.0000,0.9872,0.0089,0.0278,0.0498,0.0144,0.0438,0.0095,0.0729
01/14/2026 18:00:00,1.1453,1.2144,No CT,0.0000,0.0000,0.0000,0.1791,0.0000,0.0000,0.0000,0.0000,1.7757,0.0093,0.0271,0.0206,0.0147,0.0439,0.0144,0.0735
01/14/2026 18:15:00,1.1651,1.2126,No CT,0.0000,0.0000,0.0000,0.1793,0.0000,0.0000,0.0000,0.0025,1.7674,0.0092,0.0271,0.0429,0.0146,0.0440,0.0148,0.0734
01/14/2026 18:30:00,1.1194,0.9970,No CT,0.0000,0.0000,0.0000,0.1801,0.0000,0.1076,0.0000,0.0376,1.3090,0.0091,0.0630,0.0663,0.0147,0.0439,0.0132,0.0734
01/14/2026 18:45:00,1.0311,0.9904,No CT,0.0000,0.0000,0.0000,0.1815,0.0000,0.0000,0.0000,0.0000,1.3320,0.0092,0.0942,0.0601,0.0147,0.0439,0.0137,0.0736
01/14/2026 19:00:00,2.3051,2.2007,No CT,0.0000,1.9892,0.0028,0.1772,0.0000,0.0772,0.0003,0.0326,1.6716,0.0100,0.1012,0.0487,0.0144,0.0441,0.0286,0.0740
01/14/2026 19:15:00,1.2014,1.1957,No CT,0.0000,0.0000,0.0000,0.1829,0.0000,0.0000,0.0000,0.0000,1.7268,0.0095,0.1005,0.0210,0.0152,0.0445,0.0157,0.0748
01/14/2026 19:30:00,2.1915,1.8299,No CT,0.0000,1.7077,0.0022,0.2071,0.0000,0.0717,0.0000,0.1508,1.0889,0.0100,0.3460,0.0454,0.0152,0.0440,0.0284,0.0777
01/14/2026 19:45:00,1.8325,1.3790,No CT,0.0000,0.4223,0.0006,0.2791,0.0000,0.0023,0.0000,0.0566,1.5831,0.0099,0.4143,0.0687,0.0163,0.0449,0.0245,0.0789
01/14/2026 20:00:00,1.9903,1.1776,No CT,0.0000,0.0000,0.0000,0.2431,0.0000,0.0000,0.0000,0.0547,1.6434,0.0097,0.8149,0.0597,0.0172,0.0422,0.0292,0.0760
01/14/2026 20:15:00,2.9921,1.2293,No CT,0.0000,0.0000,0.0000,0.2456,0.0000,0.0000,0.0000,0.0295,1.7149,0.0111,1.8158,0.0513,0.0213,0.0435,0.0478,0.0903
01/14/2026 20:30:00,2.0603,0.7979,No CT,0.0000,0.0000,0.0000,0.2322,0.0000,0.0000,0.0000,0.0000,0.9231,0.0101,1.3396,0.0222,0.0191,0.0427,0.0332,0.0907
01/14/2026 20:45:00,1.7912,1.5553,No CT,0.5980,0.0019,0.0000,0.0986,0.0000,0.0047,0.0000,0.0510,1.7287,0.0099,0.3624,0.0485,0.0157,0.0441,0.0241,0.1007
01/14/2026 21:00:00,5.7126,4.9377,No CT,4.7488,2.2938,0.0050,0.2495,0.0000,0.0830,0.0049,0.1360,1.7340,0.0125,0.4097,0.0671,0.0150,0.0466,0.0636,0.1096
01/14/2026 21:15:00,4.0374,3.2941,No CT,4.2609,0.0123,0.0000,0.2976,0.0000,0.0061,0.0002,0.0505,1.4327,0.0112,0.4319,0.0596,0.0155,0.0453,0.0434,0.1082
01/14/2026 21:30:00,4.0264,3.3309,No CT,4.5405,0.0132,0.0000,0.2715,0.0000,0.0038,0.0002,0.0820,1.1785,0.0112,0.4259,0.0595,0.0153,0.0454,0.0465,0.1080
01/14/2026 21:45:00,5.1782,4.4558,No CT,4.1912,1.7642,0.0038,0.3179,0.0000,0.0055,0.0047,0.0576,1.6934,0.0122,0.4238,0.0669,0.0151,0.0461,0.1114,0.1092
01/14/2026 22:00:00,3.9728,3.4033,No CT,4.2230,0.0125,0.0000,0.1822,0.0000,0.0042,0.0004,0.0159,1.7244,0.0113,0.4290,0.0425,0.0155,0.0454,0.0442,0.1082
01/14/2026 22:15:00,3.5177,2.9341,No CT,3.8705,0.0112,0.0000,0.1826,0.0000,0.0054,0.0002,0.0135,1.1652,0.0109,0.4304,0.0636,0.0152,0.0452,0.0388,0.1078
01/14/2026 22:30:00,3.1551,2.5988,No CT,2.9326,0.0086,0.0000,0.1795,0.0000,0.0073,0.0003,0.0107,1.4662,0.0105,0.4235,0.0464,0.0152,0.0440,0.0350,0.1055
01/14/2026 22:45:00,3.9153,2.9642,No CT,3.3816,0.0094,0.0000,0.1823,0.0000,0.0790,0.0001,0.0172,1.6894,0.0109,0.4296,0.3732,0.0155,0.0459,0.0447,0.1083
01/14/2026 23:00:00,3.0880,2.5260,No CT,2.4836,0.0074,0.0000,0.1826,0.0000,0.0062,0.0003,0.0336,1.7309,0.0106,0.4292,0.0526,0.0158,0.0448,0.0344,0.1074
01/14/2026 23:15:00,3.6132,2.9864,No CT,4.2006,0.0121,0.0000,0.1852,0.0000,0.0029,0.0001,0.0142,0.9344,0.0111,0.4331,0.1010,0.0152,0.0457,0.0398,0.1077
01/14/2026 23:30:00,4.1732,3.5789,No CT,4.5995,0.0137,0.0000,0.1835,0.0000,0.0039,0.0005,0.0172,1.6908,0.0115,0.3997,0.0939,0.0152,0.0458,0.0464,0.1072
01/14/2026 23:45:00,4.0901,3.4968,No CT,4.3270,0.0129,0.0000,0.1860,0.0000,0.0038,0.0003,0.0448,1.7644,0.0115,0.3981,0.1118,0.0155,0.0465,0.0457,0.1064
01/15/2026 00:00:00,3.2025,2.6848,No CT,3.0308,0.0088,0.0000,0.1836,0.0000,0.0040,0.0003,0.0111,1.5616,0.0107,0.3938,0.0237,0.0155,0.0449,0.0351,0.0878
01/15/2026 00:15:00,2.5573,1.9812,No CT,2.1224,0.0061,0.0000,0.1849,0.0000,0.0053,0.0002,0.0073,1.1034,0.0102,0.3970,0.0709,0.0156,0.0445,0.0277,0.0869
01/15/2026 00:30:00,2.4846,1.7647,No CT,1.1669,0.0030,0.0000,0.1336,0.0000,0.0799,0.0001,0.0044,1.7028,0.0180,0.5563,0.0718,0.0164,0.0277,0.0293,0.0600
01/15/2026 00:45:00,1.6072,1.0907,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0001,0.0000,0.0000,1.7185,0.0211,0.6408,0.0654,0.0166,0.0000,0.0241,0.0018
01/15/2026 01:00:00,1.3307,0.8371,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.2485,0.0096,0.6168,0.0540,0.0164,0.0000,0.0203,0.0017
01/15/2026 01:15:00,0.9870,0.8885,No CT,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,1.3623,0.0091,0.2296,0.0374,0.0148,0.0000,0.0138,0.0004
01/15/2026 01:30:00,1.5571,1.0633,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.6901,0.0098,0.6154,0.0563,0.0166,0.0000,0.0232,0.0019
01/15/2026 01:45:00,1.4879,1.0615,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0031,0.0000,0.0000,1.6886,0.0097,0.5369,0.0635,0.0162,0.0000,0.0219,0.0019
01/15/2026 02:00:00,0.8010,0.7055,No CT,0.0000,0.0000,0.0000,0.0079,0.0000,0.0021,0.0000,0.0000,1.0002,0.0091,0.2349,0.0284,0.0150,0.0000,0.0111,0.0000
01/15/2026 02:15:00,1.4531,1.0017,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0043,0.0000,0.0000,1.5680,0.0097,0.6154,0.0116,0.0165,0.0000,0.0218,0.0019
01/15/2026 02:30:00,1.3935,1.0582,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0082,0.0000,0.0000,1.6794,0.0096,0.4483,0.0571,0.0159,0.0000,0.0202,0.0008
01/15/2026 02:45:00,1.2632,1.0472,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.6635,0.0095,0.3331,0.0606,0.0155,0.0000,0.0180,0.0011
01/15/2026 03:00:00,0.9162,0.6366,No CT,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.8649,0.0092,0.4284,0.0268,0.0156,0.0000,0.0141,0.0006
01/15/2026 03:15:00,1.4111,1.0549,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.6784,0.0096,0.5213,0.0143,0.0162,0.0000,0.0209,0.0013
01/15/2026 03:30:00,1.2694,1.0487,No CT,0.0000,0.0000,0.0000,0.0099,0.0000,0.0000,0.0000,0.0000,1.6618,0.0095,0.3381,0.0590,0.0155,0.0000,0.0181,0.0000
01/15/2026 03:45:00,1.1835,0.8893,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,1.3530,0.0094,0.4131,0.0607,0.0156,0.0000,0.0173,0.0017
01/15/2026 04:00:00,0.9679,0.7815,No CT,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0297,1.1180,0.0092,0.3339,0.0268,0.0154,0.0000,0.0143,0.0000
01/15/2026 04:15:00,1.7013,1.3306,No CT,0.0000,0.5500,0.0009,0.0083,0.0000,0.0000,0.0001,0.0020,1.6574,0.0099,0.5425,0.0131,0.0162,0.0009,0.0247,0.0018
01/15/2026 04:30:00,1.6687,1.5703,No CT,0.0000,1.0372,0.0017,0.0084,0.0000,0.0000,0.0001,0.0038,1.6419,0.0098,0.2181,0.0580,0.0148,0.0017,0.0223,0.0000
01/15/2026 04:45:00,0.9829,0.7603,No CT,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,1.1042,0.0092,0.3380,0.0601,0.0153,0.0000,0.0146,0.0000
01/15/2026 05:00:00,1.1496,0.8750,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,1.3288,0.0094,0.4295,0.0242,0.0158,0.0000,0.0172,0.0015
01/15/2026 05:15:00,1.2103,1.0373,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.6432,0.0094,0.3359,0.0147,0.0156,0.0000,0.0174,0.0000
01/15/2026 05:30:00,1.2652,1.0283,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,1.6265,0.0094,0.3539,0.0599,0.0156,0.0000,0.0183,0.0001
01/15/2026 05:45:00,0.9377,0.6564,No CT,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.9026,0.0091,0.3993,0.0598,0.0155,0.0000,0.0140,0.0016
01/15/2026 06:00:00,1.1497,0.9725,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,1.5184,0.0094,0.3340,0.0201,0.0156,0.0000,0.0167,0.0000
01/15/2026 06:15:00,1.1489,1.0290,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,1.6267,0.0093,0.2804,0.0174,0.0154,0.0000,0.0163,0.0000
01/15/2026 06:30:00,1.3833,1.0380,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,1.6428,0.0095,0.4648,0.0614,0.0160,0.0000,0.0206,0.0016
01/15/2026 06:45:00,0.7465,0.5248,No CT,0.0000,0.0000,0.0000,0.0078,0.0000,0.0000,0.0000,0.0000,0.6477,0.0090,0.3375,0.0584,0.0153,0.0000,0.0118,0.0000
01/15/2026 07:00:00,1.7158,0.4354,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0066,0.0000,0.0493,0.2420,0.0102,1.5465,0.0162,0.0199,0.0415,0.0326,0.0599
01/15/2026 07:15:00,2.4713,0.9813,No CT,0.0000,0.0000,0.0000,0.0077,0.0000,0.0985,0.0000,0.0128,1.3383,0.0104,1.6581,0.0241,0.0202,0.0414,0.0416,0.0635
01/15/2026 07:30:00,1.5868,1.1414,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.6617,0.0098,0.6558,0.0622,0.0168,0.0437,0.0253,0.0571
01/15/2026 07:45:00,1.4757,1.0337,No CT,0.0000,0.0000,0.0000,0.0083,0.0000,0.0000,0.0000,0.0000,1.4329,0.0100,0.6660,0.0576,0.0172,0.0450,0.0240,0.0602
01/15/2026 08:00:00,0.9887,0.7272,No CT,0.0000,0.0000,0.0000,0.0078,0.0000,0.0000,0.0000,0.0000,0.8776,0.0090,0.5106,0.0096,0.0156,0.0420,0.0166,0.0554
01/15/2026 08:15:00,1.5895,1.1555,No CT,0.0000,0.0000,0.0000,0.0083,0.0000,0.0035,0.0000,0.0000,1.6811,0.0099,0.6772,0.0306,0.0170,0.0439,0.0254,0.0592
01/15/2026 08:30:00,2.4642,2.0304,No CT,0.0000,1.4493,0.0026,0.0088,0.0000,0.0034,0.0006,0.2416,1.6575,0.0127,0.6631,0.0624,0.0165,0.0443,0.0366,0.0705
01/15/2026 08:45:00,3.4586,3.2154,No CT,0.0000,4.2765,0.0065,0.0097,0.0000,0.0828,0.0007,0.2875,1.1215,0.0110,0.3964,0.0463,0.0148,0.0455,0.0460,0.0599
01/15/2026 09:00:00,3.5015,3.0971,No CT,0.0000,4.2854,0.0068,0.0098,0.0000,0.0061,0.0002,0.0159,1.1563,0.0113,0.6770,0.0121,0.0158,0.0452,0.0489,0.0609
01/15/2026 09:15:00,3.5584,3.3659,No CT,0.0000,4.3331,0.0072,0.0099,0.0000,0.0054,0.0002,0.0168,1.6375,0.0112,0.4222,0.0510,0.0149,0.0456,0.0483,0.0601
01/15/2026 09:30:00,2.9010,2.6641,No CT,0.0000,2.9297,0.0049,0.0093,0.0000,0.0037,0.0002,0.0115,1.6816,0.0107,0.4386,0.0745,0.0152,0.0451,0.0402,0.0596
01/15/2026 09:45:00,1.1861,0.8177,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0035,0.0000,0.0000,1.0304,0.0093,0.5861,0.0482,0.0163,0.0435,0.0195,0.0580
01/15/2026 10:00:00,1.1459,0.9826,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.3531,0.0092,0.3618,0.0674,0.0155,0.0438,0.0177,0.0573
01/15/2026 10:15:00,1.1115,1.1201,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0798,0.0000,0.0000,1.6255,0.0091,0.1181,0.0571,0.0148,0.0440,0.0149,0.0565
01/15/2026 10:30:00,1.3370,1.1510,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,1.6694,0.0092,0.1224,0.3309,0.0149,0.0455,0.0197,0.0580
01/15/2026 10:45:00,0.5777,0.6463,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.7028,0.0087,0.1168,0.0752,0.0143,0.0439,0.0085,0.0558
01/15/2026 11:00:00,1.0823,1.0966,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.5799,0.0091,0.1141,0.1331,0.0146,0.0442,0.0155,0.0566
01/15/2026 11:15:00,1.1385,1.1470,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0021,0.0000,0.0339,1.6410,0.0091,0.1107,0.1414,0.0146,0.0443,0.0161,0.0567
01/15/2026 11:30:00,1.0044,1.0454,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0822,0.0000,0.0000,1.4777,0.0112,0.1126,0.0288,0.0148,0.0442,0.0130,0.0569
01/15/2026 11:45:00,0.5877,0.6983,No CT,0.0000,0.0000,0.0000,0.0078,0.0000,0.0000,0.0000,0.0000,0.8236,0.0086,0.0920,0.0494,0.0139,0.0426,0.0086,0.0543
01/15/2026 12:00:00,1.0690,1.1277,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0001,0.0000,0.0000,1.6388,0.0092,0.1333,0.0718,0.0148,0.0441,0.0153,0.0568
01/15/2026 12:15:00,1.0486,1.1294,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0001,0.0000,0.0000,1.6445,0.0092,0.1245,0.0576,0.0147,0.0440,0.0149,0.0567
01/15/2026 12:30:00,0.8285,0.9367,No CT,0.0000,0.0000,0.0000,0.0083,0.0000,0.0022,0.0000,0.0304,1.2239,0.0093,0.1377,0.0212,0.0150,0.0451,0.0115,0.0581
01/15/2026 12:45:00,0.7398,0.8876,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0022,0.0000,0.0000,1.1804,0.0089,0.0564,0.0523,0.0142,0.0437,0.0107,0.0558
01/15/2026 13:00:00,0.9859,1.2341,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0023,0.0003,0.0004,1.6182,0.1286,0.0578,0.0722,0.0140,0.0440,0.0150,0.0566
01/15/2026 13:15:00,1.0491,2.6079,No CT,0.0000,0.0000,0.0000,0.0088,0.0000,0.0054,0.0041,0.0035,1.6497,1.4846,0.1036,0.0651,0.0086,0.0423,0.0304,0.0590
01/15/2026 13:30:00,0.6398,2.1385,No CT,0.0000,0.0000,0.0000,0.0086,0.0000,0.0119,0.0022,0.0013,0.9472,1.3735,0.0903,0.0244,0.0088,0.0422,0.0239,0.0583
01/15/2026 13:45:00,0.8807,1.0836,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,1.5581,0.0094,0.0268,0.0368,0.0143,0.0441,0.0126,0.0562
01/15/2026 14:00:00,1.0421,1.2041,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,1.7926,0.0092,0.0319,0.0728,0.0145,0.0442,0.0147,0.0564
01/15/2026 14:15:00,1.0307,1.2017,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.7921,0.0091,0.0308,0.0630,0.0143,0.0438,0.0145,0.0558
01/15/2026 14:30:00,0.5265,0.7360,No CT,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.8878,0.0088,0.0316,0.0206,0.0141,0.0438,0.0076,0.0554
01/15/2026 14:45:00,1.0105,1.2006,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,1.7891,0.0091,0.0310,0.0447,0.0145,0.0441,0.0143,0.0559
01/15/2026 15:00:00,1.0556,1.2181,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,1.8221,0.0091,0.0311,0.0722,0.0145,0.0441,0.0149,0.0559
01/15/2026 15:15:00,0.9345,1.1194,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,1.6353,0.0090,0.0312,0.0471,0.0144,0.0440,0.0130,0.0556
01/15/2026 15:30:00,1.3610,1.5747,No CT,0.0000,1.4623,0.0024,0.0086,0.0000,0.0000,0.0001,0.0051,1.0563,0.0094,0.0306,0.0203,0.0138,0.0445,0.0182,0.0562
01/15/2026 15:45:00,1.0580,1.2302,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,1.8498,0.0091,0.0310,0.0609,0.0145,0.0441,0.0150,0.0560
01/15/2026 16:00:00,1.0717,1.2371,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,1.8597,0.0092,0.0309,0.0695,0.0145,0.0441,0.0152,0.0561
01/15/2026 16:15:00,0.8141,1.0142,No CT,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0000,0.0302,1.3983,0.0089,0.0310,0.0327,0.0143,0.0439,0.0112,0.0557
01/15/2026 16:30:00,0.9521,0.9620,No CT,0.0000,0.0000,0.0000,0.0079,0.0000,0.1012,0.0000,0.0427,1.2815,0.0090,0.1237,0.0270,0.0148,0.0437,0.0130,0.0560
01/15/2026 16:45:00,1.4628,1.2293,No CT,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0143,1.8289,0.0095,0.4254,0.0719,0.0160,0.0438,0.0223,0.0575
01/15/2026 17:00:00,3.9271,3.7374,No CT,0.0000,4.1596,0.0076,0.0100,0.0000,0.0059,0.0017,0.7081,1.8166,0.0116,0.3999,0.0686,0.0151,0.0458,0.0539,0.0612
01/15/2026 17:15:00,3.6220,3.0726,No CT,0.0000,4.1644,0.0064,0.0097,0.0000,0.0038,0.0001,0.0748,1.1640,0.0139,0.8175,0.0227,0.0164,0.0451,0.0518,0.0611
01/15/2026 17:30:00,3.3240,3.2001,No CT,0.0000,4.2052,0.0069,0.0098,0.0000,0.0072,0.0001,0.0159,1.4307,0.0235,0.3699,0.0388,0.0148,0.0455,0.0454,0.0594
01/15/2026 17:45:00,3.5428,3.3816,No CT,0.0000,4.2122,0.0071,0.0098,0.0000,0.0096,0.0002,0.0168,1.7973,0.0112,0.3694,0.0651,0.0149,0.0457,0.0483,0.0595
01/15/2026 18:00:00,2.6581,2.4663,No CT,0.0000,2.4443,0.0042,0.0418,0.0000,0.0055,0.0001,0.0100,1.7962,0.0104,0.3702,0.0575,0.0153,0.0449,0.0369,0.0582
01/15/2026 18:15:00,1.1039,0.8435,No CT,0.0000,0.0000,0.0000,0.1740,0.0000,0.0028,0.0000,0.0671,0.9428,0.0090,0.3705,0.0275,0.0331,0.0435,0.0165,0.0782
01/15/2026 18:30:00,3.1093,3.0017,No CT,0.0000,3.2693,0.0057,0.1732,0.0000,0.0076,0.0009,0.0747,1.6073,0.0108,0.3529,0.0335,0.1558,0.0453,0.0413,0.0867
01/15/2026 18:45:00,1.4819,1.3750,No CT,0.0000,0.0000,0.0000,0.1724,0.0000,0.0000,0.0000,0.0000,1.7797,0.0112,0.3230,0.0654,0.1569,0.0439,0.0207,0.0848
01/15/2026 19:00:00,1.3885,1.3194,No CT,0.0000,0.0000,0.0000,0.1733,0.0000,0.0000,0.0000,0.0000,1.6768,0.0104,0.2891,0.0576,0.1547,0.0439,0.0193,0.0849
01/15/2026 19:15:00,1.0495,1.6167,No CT,0.0000,0.0000,0.0000,0.1768,0.0000,0.0000,0.0007,0.0001,0.9880,0.6541,0.2937,0.0577,0.1522,0.0437,0.0219,0.0871
01/15/2026 19:30:00,1.4139,1.9704,No CT,0.0000,0.0000,0.0000,0.1725,0.0000,0.0000,0.0000,0.0001,1.7167,0.6441,0.2851,0.0635,0.1482,0.0428,0.0266,0.0855
01/15/2026 19:45:00,1.4320,1.3606,No CT,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.0000,0.0000,1.7658,0.0096,0.2888,0.0569,0.1515,0.0440,0.0199,0.0849
